bo-acc,bo-donor,q-acc,q-donor,q-hatom,dist-dh,dist-ah,HB-type
0.1373,0.9139,-0.392888,0.093472,0.077983,1.0362581899673,2.16374181066363,strong
0.1224,0.9208,-0.395583,0.09458,0.079433,1.03233497488993,2.26766502091849,strong
0.1091,0.9267,-0.397912,0.095246,0.081033,1.02909525707619,2.37090474286326,strong
0.0971,0.9319,-0.39994,0.095565,0.082741,1.0263079000058,2.47369209998267,strong
0.1514,1.0269,-0.14581,-0.174142,0.011131,1.00558869311497,1.69441130595208,weak
0.1233,1.032,-0.152241,-0.172898,0.020638,1.00895946815154,1.79104052918613,weak
0.1013,1.0362,-0.157755,-0.171148,0.0274,1.01155361408914,1.88844638679133,weak
0.0845,1.0404,-0.160432,-0.169643,0.032091,1.01346402849866,1.98653597058075,weak
0.0709,1.0442,-0.162644,-0.167832,0.035569,1.01449767440962,2.08550232824109,weak
0.0596,1.0472,-0.164605,-0.166329,0.038442,1.01543526764331,2.18456473126901,weak
0.05,1.05,-0.166219,-0.164763,0.040747,1.01586752755616,2.28413247019568,weak
0.0418,1.0523,-0.167421,-0.163324,0.042651,1.01607661783412,2.38392338302382,weak
0.035,1.0543,-0.168337,-0.162022,0.044237,1.01610776408171,2.48389223567443,weak
0.275,1.015,-0.044964,-0.081442,0.020335,0.99026615184918,1.70973384735271,strong
0.2337,1.0272,-0.064137,-0.077982,0.033039,0.98714728918714,1.8128527077635,strong
0.1998,1.0382,-0.078976,-0.075099,0.042343,0.98427010056585,1.91572989984899,strong
0.1715,1.048,-0.090918,-0.072644,0.049477,0.98155763646649,2.01844240752438,strong
0.1483,1.0557,-0.099979,-0.070559,0.055382,0.97970563003986,2.12029437244841,strong
0.1272,1.0634,-0.109021,-0.068639,0.06044,0.97734668368924,2.22265334073831,strong
0.11,1.0691,-0.115802,-0.067119,0.064934,0.97598431440835,2.32401563356003,strong
0.0942,1.0744,-0.122394,-0.065959,0.06896,0.97452005254945,2.42547995012165,strong
0.0813,1.0786,-0.127487,-0.064318,0.072317,0.97324126499467,2.52675873759197,strong
0.2083,1.0062,-0.079586,-0.18258,-0.002777,1.01203375016425,1.68796624884017,weak
0.1747,1.0133,-0.089923,-0.180533,0.008954,1.01471439119445,1.78528560613417,weak
0.1479,1.0196,-0.097375,-0.178378,0.017277,1.01659232345641,1.88340767742419,weak
0.1262,1.0254,-0.102924,-0.176178,0.023407,1.01774742564392,1.98225257338799,weak
0.1082,1.0305,-0.107322,-0.174055,0.028271,1.01852456405054,2.08147543852111,weak
0.0929,1.0349,-0.111071,-0.172101,0.032352,1.01904813644026,2.18095186444116,strong
0.0798,1.0389,-0.114426,-0.170053,0.035794,1.01902536734575,2.28097463172239,strong
0.0684,1.0422,-0.117443,-0.16826,0.038852,1.01894316584855,2.38105683669081,strong
0.0585,1.0451,-0.120145,-0.166617,0.041541,1.01874578845432,2.48125421230578,weak
0.1592,1.0052,-0.109576,-0.147366,0.010156,1.00613083820783,1.69386916091903,weak
0.1302,1.0105,-0.116181,-0.146761,0.019691,1.00940580310192,1.79059419415155,weak
0.107,1.015,-0.122109,-0.145517,0.026634,1.01165119566322,1.88834880511474,weak
0.0889,1.0194,-0.125608,-0.144322,0.031387,1.01317882096314,1.98682118122608,weak
0.0744,1.0234,-0.128334,-0.143107,0.034958,1.01431849985972,2.08568150733742,weak
0.0623,1.0269,-0.130577,-0.141828,0.037786,1.0149734318277,2.18502657045441,weak
0.0521,1.0299,-0.132344,-0.140612,0.040088,1.01532741912396,2.28467258063153,weak
0.0435,1.0325,-0.133762,-0.139494,0.041996,1.01546963299535,2.38453037172617,weak
0.0361,1.0348,-0.134861,-0.138495,0.043601,1.01546018793086,2.48453981285677,weak
0.1747,0.9269,-0.16052,0.07274,0.049884,1.01651399564164,1.68348600280079,strong
0.1432,0.9344,-0.169492,0.073043,0.058823,1.01651448893434,1.78348550841263,strong
0.1191,0.9411,-0.175512,0.073752,0.064512,1.01577130408756,1.88422869599976,strong
0.1003,0.9469,-0.179625,0.074367,0.068552,1.0150565380511,1.9849434605193,strong
0.085,0.9517,-0.182721,0.074875,0.071688,1.01440228187984,2.08559772101644,strong
0.0724,0.9558,-0.185565,0.07554,0.074266,1.01373231515946,2.18626767848738,strong
0.0616,0.9594,-0.187626,0.07593,0.076417,1.01293026064847,2.28706973786007,strong
0.0523,0.9623,-0.189492,0.076359,0.078285,1.01212791518459,2.38787208485999,strong
0.0444,0.9648,-0.191035,0.076669,0.079971,1.01141491234052,2.48858508575001,strong
0.1726,0.9457,-0.109787,-0.030515,0.035212,1.00788984842114,1.69211015179167,strong
0.1416,0.9523,-0.120683,-0.030812,0.0443,1.00914573585303,1.79085426164799,strong
0.1177,0.9582,-0.128896,-0.030489,0.050335,1.00953035648064,1.89046964442973,strong
0.0987,0.9631,-0.135126,-0.030385,0.054851,1.01002575409035,1.98997424516825,strong
0.0832,0.9673,-0.140394,-0.030015,0.058369,1.01027027861504,2.08972972397078,strong
0.0702,0.9711,-0.144953,-0.029514,0.061112,1.01011768652888,2.18988231411339,strong
0.0593,0.9743,-0.148872,-0.029032,0.06334,1.00976280884854,2.29023718996769,strong
0.0549,0.976,-0.150341,-0.028239,0.062698,1.0094787257383,2.39052127704136,strong
0.047,0.9785,-0.153028,-0.027844,0.064234,1.0089616141944,2.49103838641198,strong
0.3545,0.8552,0.26576,0.126721,0.007715,1.05336486491786,1.9466351341566,strong
0.3128,0.8661,0.241547,0.131747,0.02269,1.04936364849029,2.05063635391985,strong
0.2781,0.8756,0.222564,0.135969,0.034756,1.04586487000549,2.15413513032321,strong
0.2471,0.885,0.204966,0.140004,0.04483,1.04158930350641,2.2584106889497,strong
0.221,0.8928,0.19148,0.143033,0.053634,1.03835275463796,2.36164724705448,strong
0.1966,0.9003,0.178129,0.145872,0.061737,1.0346899247627,2.46531007490975,strong
0.1758,0.9063,0.167905,0.147818,0.069118,1.03220636139326,2.56779363631467,strong
0.1556,0.9122,0.157215,0.149754,0.07615,1.02918839532244,2.67081160365375,strong
0.1379,0.9172,0.148457,0.151104,0.082645,1.02692659971995,2.77307339629442,strong
0.3255,0.9723,-0.780113,-0.211974,-0.032048,1.03606353941766,1.96667933326848,strong
0.2929,0.9791,-0.80209,-0.209687,-0.020755,1.03646572537296,2.06632426336322,strong
0.2669,0.9842,-0.820935,-0.206071,-0.011631,1.03673837306359,2.16609569704421,strong
0.2442,0.9897,-0.837684,-0.202131,-0.004215,1.03602407214932,2.26684998047658,strong
0.2241,0.9949,-0.852561,-0.198496,0.002152,1.03502554436338,2.36788552536271,strong
0.206,0.9999,-0.865907,-0.195099,0.007725,1.03381219960809,2.46913317664084,strong
0.1896,1.0045,-0.877936,-0.191976,0.012698,1.03252311217914,2.57045425795365,strong
0.1745,1.0088,-0.88884,-0.189112,0.017196,1.03121013394882,2.67179717716813,strong
0.1605,1.0128,-0.898797,-0.186497,0.021312,1.0298641759932,2.77317114744881,strong
0.1992,1.177,-0.074536,-0.153355,0.045136,0.9432572253073,1.75674278219377,strong
0.1676,1.1868,-0.087813,-0.146349,0.054801,0.94129759521265,1.85870240211676,strong
0.1419,1.1954,-0.098329,-0.140245,0.062244,0.93941044652582,1.96058955427886,strong
0.1208,1.2028,-0.106836,-0.135054,0.068252,0.93774879428047,2.06225115332391,strong
0.103,1.2092,-0.113999,-0.130531,0.073339,0.93615017491622,2.1638497734517,strong
0.0876,1.2146,-0.120105,-0.126714,0.077862,0.93475465160094,2.26524528624258,strong
0.0743,1.2191,-0.125338,-0.123474,0.081913,0.93351142970114,2.36648849303814,strong
0.0627,1.2229,-0.129823,-0.120749,0.085578,0.93243316883844,2.46756674828087,strong
0.0526,1.2263,-0.133606,-0.118314,0.088732,0.93134584542343,2.56865409977857,strong
0.2857,0.9317,-0.351343,-0.144349,0.074507,1.03845632592026,1.66154367325005,strong
0.228,0.9737,-0.367035,-0.099702,0.073534,1.01978746339139,1.78021255611825,strong
0.1932,0.9969,-0.376026,-0.076108,0.073308,1.00811306303295,1.89188693787231,strong
0.1672,1.0112,-0.381759,-0.07213,0.075797,1.00148360830368,1.99851639093536,strong
0.146,1.0229,-0.385836,-0.069355,0.077948,0.99625458476352,2.10374541818963,strong
0.1283,1.0325,-0.38966,-0.066885,0.08006,0.99204834864767,2.20795164994148,strong
0.1127,1.0406,-0.392913,-0.064919,0.082098,0.98851186264956,2.31148813920871,strong
0.0989,1.0476,-0.395623,-0.063338,0.084134,0.98551949467585,2.41448052392809,strong
0.0867,1.0535,-0.397954,-0.06207,0.086209,0.98302452747924,2.51697549775009,strong
0.2363,0.883,-0.205442,0.315334,0.101117,1.06622028408609,1.63377971505599,strong
0.1956,0.8949,-0.215216,0.321227,0.112713,1.0615642654568,1.73843573183596,strong
0.1628,0.906,-0.221936,0.327098,0.120661,1.05594605111945,1.84405394914074,strong
0.1386,0.9144,-0.225223,0.331231,0.126557,1.05221990244594,1.94778009613934,strong
0.1174,0.9222,-0.227952,0.33521,0.131606,1.04803611922229,2.05196388276864,strong
0.1006,0.928,-0.229262,0.338025,0.136032,1.04531729756519,2.15468270321872,strong
0.0851,0.9335,-0.230759,0.340731,0.140269,1.04227800323875,2.25772199507418,strong
0.0726,0.9376,-0.231235,0.342758,0.143796,1.03997032127129,2.36002967906975,strong
0.0613,0.9412,-0.231078,0.344397,0.14734,1.03813671718757,2.46186328437988,strong
0.2459,0.9857,-0.04712,-0.155005,-0.01561,1.01064928543154,1.68935071373121,weak
0.2101,0.9919,-0.064515,-0.152999,-0.002837,1.01315720821683,1.78684278919888,weak
0.1808,0.9977,-0.078062,-0.151391,0.006564,1.01527746582111,1.88472252755157,weak
0.1568,1.003,-0.088833,-0.149679,0.013637,1.01679563353463,1.98320436530033,weak
0.1362,1.0082,-0.098261,-0.147781,0.019135,1.01733322692325,2.08266677529161,weak
0.1185,1.0128,-0.106258,-0.145995,0.023755,1.01774110611828,2.18225889423665,weak
0.1036,1.0165,-0.112747,-0.14455,0.02778,1.018485813301,2.28151416160543,weak
0.0898,1.0205,-0.119396,-0.142658,0.031117,1.01785229685022,2.38214770561707,weak
0.0783,1.0235,-0.124287,-0.141419,0.034084,1.01801180371962,2.48198817231363,weak
0.1686,1.1862,-0.038847,-0.139432,0.051497,0.94112719986429,1.75887274466676,strong
0.1386,1.1958,-0.046575,-0.133565,0.060733,0.93930086447817,1.86069913280316,strong
0.1143,1.2045,-0.05213,-0.127967,0.067662,0.93726122524029,1.96273877549217,strong
0.095,1.2116,-0.05629,-0.123738,0.073129,0.93559069997681,2.06440929886542,strong
0.0787,1.2175,-0.059331,-0.119912,0.077865,0.93415378557668,2.1658462110005,strong
0.0647,1.2223,-0.061994,-0.116678,0.082148,0.93294938133828,2.2670506172802,strong
0.0534,1.2262,-0.063831,-0.114374,0.085694,0.93190177216388,2.36809822495648,strong
0.0438,1.2293,-0.065548,-0.112511,0.088924,0.9310965407857,2.46890346019606,strong
0.0347,1.2325,-0.066458,-0.109615,0.09148,0.93001775136009,2.56998227351964,strong
0.2351,0.8806,-0.159671,0.270878,0.086221,1.05784954801028,1.64215045115954,strong
0.1961,0.8911,-0.169343,0.274584,0.097569,1.05479810917609,1.74520188817838,strong
0.1637,0.9016,-0.177307,0.278783,0.105608,1.0501737717829,1.84982622901231,strong
0.1401,0.9092,-0.180907,0.281577,0.11141,1.04743601554913,1.95256398347523,strong
0.1188,0.9167,-0.184844,0.284504,0.116624,1.04390758193273,2.05609242061995,strong
0.1022,0.9222,-0.18654,0.286482,0.120945,1.04174388563574,2.15825611519215,strong
0.0862,0.9276,-0.189244,0.288588,0.125426,1.03900055471808,2.26099944424534,strong
0.0738,0.9317,-0.190004,0.290055,0.128847,1.03701721863208,2.36298278377767,strong
0.0618,0.9352,-0.190711,0.291262,0.132756,1.03551277361923,2.46448722701886,strong
0.2236,0.8718,-0.178725,0.140646,0.086454,1.05193134355277,1.64806865481248,strong
0.1835,0.8844,-0.190845,0.144035,0.096113,1.04591732340201,1.75408267396268,strong
0.1534,0.895,-0.19834,0.146832,0.102233,1.04069836023202,1.85930164062644,strong
0.1302,0.9038,-0.203338,0.149084,0.106554,1.03634470952857,1.96365528954453,strong
0.1114,0.9111,-0.206928,0.150889,0.109984,1.0326932700116,2.06730673260723,strong
0.0958,0.9172,-0.209668,0.152325,0.112962,1.02959815388036,2.17040184701952,strong
0.0824,0.9224,-0.211966,0.153553,0.115608,1.02683328220613,2.27316671641367,strong
0.0709,0.9267,-0.213653,0.154403,0.118138,1.02458181368893,2.37541818880089,strong
0.0607,0.9303,-0.214906,0.154966,0.120575,1.02276788658218,2.47723211499115,strong
0.1817,1.0914,-0.11247,-0.183855,0.022202,0.97092090000194,1.72907912421851,strong
0.152,1.0977,-0.122636,-0.181944,0.031932,0.97123370526161,1.82876629217312,strong
0.1287,1.1036,-0.129972,-0.179773,0.038578,0.97089280289766,1.92910719365193,strong
0.1098,1.1089,-0.135655,-0.177823,0.043669,0.97048198984956,2.02951800810498,strong
0.0941,1.1135,-0.140334,-0.175966,0.04776,0.9699307869423,2.13006921411099,strong
0.0808,1.1176,-0.144303,-0.174243,0.051209,0.96929997318951,2.23070002651386,strong
0.0688,1.1214,-0.148,-0.172356,0.054319,0.96836691594751,2.33163309718231,strong
0.0589,1.1243,-0.150839,-0.171103,0.056989,0.96785376644578,2.4321462278498,strong
0.0503,1.1268,-0.153313,-0.169931,0.059352,0.96726012575889,2.53273986705886,strong
0.2689,1.0468,0.2375,-0.077185,-0.00923,0.97698676378696,2.02301323513972,weak
0.232,1.0533,0.219359,-0.075126,0.006106,0.97675610045082,2.12324390189889,strong
0.1998,1.0599,0.203853,-0.073473,0.018728,0.9761412679971,2.2238587287884,strong
0.1724,1.066,0.191076,-0.070631,0.028957,0.97492440333857,2.32507559589498,strong
0.1488,1.0718,0.180379,-0.068702,0.037472,0.97365036977856,2.42634963342487,strong
0.1283,1.0765,0.171493,-0.067609,0.044924,0.97281919449535,2.52718080620233,strong
0.1104,1.0809,0.163609,-0.065965,0.051308,0.97171460961457,2.62828542143583,strong
0.0958,1.0841,0.157929,-0.065025,0.056565,0.97102919686211,2.72897080556988,strong
0.0819,1.0875,0.152024,-0.06396,0.061491,0.97012670838413,2.8298732925001,strong
0.1902,0.9592,-0.074176,-0.016216,0.031403,1.00890220661882,1.69109779263723,strong
0.1594,0.9654,-0.087541,-0.015577,0.040669,1.01040819115426,1.78959180619943,strong
0.1348,0.9713,-0.09806,-0.014726,0.047272,1.01104646403916,1.88895353734409,strong
0.1158,0.9761,-0.106043,-0.013926,0.051975,1.01165633032283,1.98834366896571,strong
0.0991,0.9807,-0.113224,-0.013099,0.056101,1.01172437738818,2.08827562530128,strong
0.0848,0.9848,-0.119418,-0.012259,0.059548,1.01151044635269,2.18848955437379,strong
0.0724,0.9884,-0.124794,-0.011625,0.062463,1.01103915922363,2.28896081739103,strong
0.0617,0.9914,-0.129395,-0.010964,0.06504,1.01058226783524,2.38941772646829,strong
0.0524,0.9939,-0.133309,-0.010399,0.067285,1.01009150775174,2.48990842363683,strong
0.2308,0.9569,-0.354678,-0.164565,0.021436,1.0389941006705,1.66100589852543,strong
0.1955,0.9664,-0.364703,-0.161255,0.030156,1.03741611420973,1.76258388359184,strong
0.1684,0.9751,-0.370737,-0.158067,0.035241,1.03545081595672,1.86454918493587,strong
0.1443,0.984,-0.372503,-0.154415,0.039188,1.03366200126385,1.96633799795468,strong
0.1264,0.9901,-0.377065,-0.15196,0.042324,1.03205521552882,2.06794478297684,strong
0.1111,0.9957,-0.381067,-0.149577,0.044816,1.03021443969412,2.16978555666225,strong
0.0978,1.0006,-0.384504,-0.147506,0.047036,1.02853941633138,2.27146058126514,strong
0.0859,1.0049,-0.387493,-0.145683,0.049092,1.02699736304423,2.37300263825695,strong
0.0729,1.0092,-0.390228,-0.143563,0.051443,1.02534569786641,2.47465430348199,strong
0.2621,0.8908,-0.357608,-0.015838,0.051768,1.06172601651559,1.63827398264937,strong
0.2192,0.9066,-0.3703,-0.010599,0.059215,1.05291402393865,1.74708597345318,strong
0.188,0.9193,-0.378404,-0.00672,0.063323,1.04606045967421,1.85393954118701,strong
0.1641,0.9299,-0.38393,-0.003768,0.065752,1.04051870096655,1.95948129815983,strong
0.1451,0.9387,-0.388166,-0.00154,0.067537,1.03607128976984,2.06392871291565,strong
0.1287,0.9464,-0.391516,0.000525,0.068978,1.03189621963046,2.16810378108445,strong
0.1148,0.9528,-0.39443,0.001818,0.070605,1.02887747369989,2.27112252566538,strong
0.1023,0.9584,-0.396852,0.002785,0.072206,1.02619428568139,2.37380571745007,strong
0.0909,0.9635,-0.398993,0.003554,0.073725,1.02356778255755,2.47643221842825,strong
0.2629,0.9177,-0.044347,-0.041986,0.008802,1.01825004435178,1.68174995444161,weak
0.224,0.927,-0.063203,-0.040724,0.021192,1.01820335163837,1.78179664567496,strong
0.1923,0.9355,-0.077871,-0.039373,0.029916,1.0176049954041,1.88239500543921,strong
0.1667,0.9428,-0.089174,-0.038274,0.036407,1.01713839003798,1.98286158410262,strong
0.1452,0.9493,-0.098429,-0.037366,0.041513,1.01665268789744,2.08334727343547,strong
0.126,0.9559,-0.1077,-0.035868,0.045585,1.0148102524241,2.18518979086351,strong
0.1104,0.9604,-0.114228,-0.035589,0.049453,1.01497076401903,2.28502916911147,strong
0.0927,0.9647,-0.120821,-0.029567,0.053481,1.01282272179465,2.38717728067439,strong
0.0808,0.9684,-0.125943,-0.029103,0.056173,1.01211896754102,2.48788102449266,strong
0.1778,0.9315,-0.087635,0.071561,0.041538,1.01231733083917,1.68768266832911,strong
0.1462,0.9382,-0.096392,0.071924,0.051233,1.01297270001184,1.78702729653963,strong
0.1222,0.9442,-0.10221,0.072723,0.057704,1.01301467543805,1.88698532536906,strong
0.1032,0.9494,-0.106357,0.073461,0.06234,1.01275049790269,1.98724950089109,strong
0.0878,0.9539,-0.109819,0.074396,0.0661,1.01241643995852,2.0875835628428,strong
0.0748,0.9576,-0.112452,0.074971,0.069254,1.01211097519295,2.18788902508051,strong
0.0635,0.961,-0.115028,0.075691,0.072069,1.01138810739388,2.28861189147792,strong
0.0539,0.9637,-0.116914,0.076178,0.074527,1.01097473990082,2.38902526169299,strong
0.0453,0.9661,-0.118854,0.07676,0.076941,1.01034726883227,2.48965273151509,strong
0.1716,0.9479,-0.107881,-0.035891,0.030767,1.00748824184453,1.69251175730805,weak
0.1414,0.9537,-0.116157,-0.035963,0.039949,1.0090581315641,1.79094186383251,strong
0.1182,0.9591,-0.121664,-0.035854,0.046106,1.01003506266492,1.88996493736822,strong
0.0999,0.9637,-0.125837,-0.035337,0.050604,1.01067532121287,1.98932467108046,strong
0.0849,0.9679,-0.129002,-0.034863,0.054057,1.01098895648141,2.08901103905816,strong
0.0723,0.9716,-0.131429,-0.034638,0.056861,1.01106658362752,2.18893341743073,strong
0.0609,0.975,-0.134371,-0.033622,0.059529,1.01044643586812,2.28955356319118,strong
0.0517,0.9777,-0.136289,-0.033141,0.061673,1.01026046471449,2.38973953509142,strong
0.0437,0.9799,-0.137854,-0.032767,0.063528,1.00994691477413,2.49005308328385,strong
0.1736,1.0523,-0.155925,-0.07459,0.047295,0.97837559568595,1.72162440432208,strong
0.1425,1.0608,-0.164169,-0.072978,0.056159,0.9770295826387,1.82297041475369,strong
0.1186,1.0679,-0.169995,-0.071292,0.062339,0.97578341008669,1.92421659065759,strong
0.0995,1.0742,-0.174213,-0.069796,0.066786,0.9744617380105,2.02553826120024,strong
0.0839,1.0794,-0.177583,-0.068453,0.070311,0.97328474844332,2.12671525448011,strong
0.0709,1.0836,-0.180491,-0.067072,0.073349,0.97219546802416,2.22780449474898,strong
0.0599,1.0872,-0.183003,-0.065882,0.075976,0.97122326925003,2.32877668953851,strong
0.0504,1.0902,-0.1852,-0.064855,0.07829,0.97033800089655,2.42966196197051,strong
0.0423,1.0927,-0.187118,-0.063993,0.080365,0.96955755089345,2.53044244572524,strong
0.179,1.0244,-0.111483,0.054069,-0.037668,1.33734588741322,1.66265411092734,weak
0.146,1.0335,-0.121792,0.062906,-0.033701,1.34073412411119,1.75926587855894,weak
0.1241,1.0398,-0.127436,0.068111,-0.033923,1.34377790821693,1.85622209267689,weak
0.1041,1.0465,-0.133222,0.075202,-0.033271,1.34558868851487,1.95441131026673,weak
0.0885,1.0521,-0.1375,0.081186,-0.03333,1.34676929201461,2.05323070395457,weak
0.0756,1.0569,-0.141138,0.08636,-0.03351,1.34749845055887,2.15250154253121,weak
0.0648,1.0608,-0.144325,0.090833,-0.033661,1.34783170230151,2.25216828822853,weak
0.0556,1.064,-0.147135,0.094677,-0.033713,1.34790344184854,2.35209655176621,weak
0.0476,1.0667,-0.149622,0.097986,-0.033661,1.34775022786873,2.45224976368428,weak
0.3803,0.8505,0.278272,0.249817,0.00678,1.07319266423342,1.92680733481806,strong
0.3382,0.862,0.252812,0.256316,0.022596,1.06923106208815,2.03076894048081,strong
0.3029,0.8722,0.232937,0.262031,0.035222,1.06530017283969,2.13469982740731,strong
0.2712,0.8824,0.21415,0.267401,0.045738,1.06041757502196,2.23958241121573,strong
0.2445,0.8907,0.199942,0.271707,0.054967,1.05671329633198,2.34328670522774,strong
0.2194,0.8989,0.185524,0.275698,0.063465,1.05238098709642,2.44761900833141,strong
0.1972,0.9057,0.173726,0.278881,0.071335,1.0489556560097,2.55104435605536,strong
0.177,0.9117,0.163122,0.281586,0.078735,1.04589439525198,2.65410562166409,strong
0.1583,0.9171,0.153563,0.283901,0.085717,1.04315500093094,2.75684499412051,strong
0.411,0.7812,-0.715664,0.05206,0.070417,1.1383885113803,1.56411978478467,strong
0.3559,0.8164,-0.753624,0.069389,0.062487,1.10499134417999,1.69755672785441,strong
0.3239,0.8384,-0.777034,0.079094,0.055695,1.08550595889721,1.81708105467676,strong
0.3021,0.8545,-0.794032,0.085352,0.050103,1.07214405668103,1.93048010759481,strong
0.2854,0.8673,-0.807587,0.08969,0.045599,1.06200412907139,2.04065496049321,strong
0.2717,0.8776,-0.818917,0.092652,0.042192,1.05411734802477,2.14857476057444,strong
0.2597,0.8862,-0.828742,0.094644,0.039725,1.04776337159846,2.25495992102773,strong
0.2487,0.8935,-0.837477,0.095931,0.038089,1.04255298679369,2.36019983455051,strong
0.2383,0.8997,-0.845518,0.096658,0.037255,1.03821990998724,2.46456091581515,strong
0.1864,1.021,-0.070051,-0.178548,0.002182,1.00735934623903,1.69264065271756,weak
0.156,1.0263,-0.083464,-0.176193,0.012611,1.01045517201903,1.78954482534744,weak
0.1287,1.0319,-0.095227,-0.172491,0.021846,1.0124966399911,1.88750336127633,weak
0.1097,1.0361,-0.103485,-0.170876,0.027068,1.01434468122034,1.98565533353413,weak
0.0938,1.0398,-0.110457,-0.169255,0.031288,1.01565162179294,2.08434839816324,weak
0.0803,1.0431,-0.11647,-0.167654,0.034799,1.01646833421836,2.18353168444181,weak
0.0686,1.046,-0.121689,-0.166123,0.037783,1.0169345234547,2.2830655237257,weak
0.0585,1.0486,-0.126206,-0.164683,0.04033,1.01712673747436,2.38287331097202,weak
0.0499,1.0508,-0.12991,-0.163316,0.042471,1.01703751898024,2.48296248176739,weak
0.2496,0.8828,-0.353575,-0.024548,0.048692,1.052187906391,1.64781209267491,strong
0.208,0.8968,-0.366051,-0.02173,0.056676,1.0455231988739,1.75447679853666,strong
0.1772,0.9084,-0.374571,-0.019433,0.061162,1.03988541525614,1.86011458569146,strong
0.1528,0.9179,-0.380635,-0.017615,0.064193,1.03548729124409,1.9645127077288,strong
0.1339,0.9259,-0.385095,-0.016525,0.066407,1.03208550976816,2.06791449276402,strong
0.1175,0.9331,-0.388805,-0.015358,0.068094,1.02864579721668,2.17135420096613,strong
0.1036,0.9393,-0.392033,-0.014657,0.069567,1.02574702875147,2.27425297126025,strong
0.0915,0.9446,-0.394727,-0.014114,0.071011,1.02331431707427,2.37668568684579,strong
0.0807,0.9492,-0.396987,-0.013769,0.072426,1.02120781800706,2.47879218389848,strong
0.2275,0.9762,-0.355359,-0.206493,0.021323,1.04139802095932,1.65860197815517,strong
0.1928,0.9855,-0.366248,-0.201672,0.030264,1.03991482042773,1.76008517693992,strong
0.1664,0.9938,-0.373564,-0.197095,0.035814,1.03812468027823,1.86187532057695,strong
0.1457,1.0013,-0.378732,-0.192727,0.039469,1.03606212317701,1.96393787587249,strong
0.1288,1.0076,-0.383057,-0.18901,0.042305,1.0343473890168,2.0656526135279,strong
0.1145,1.0133,-0.386745,-0.185474,0.044517,1.03231320948018,2.16768679128268,strong
0.102,1.0182,-0.389962,-0.182425,0.046565,1.03059272370595,2.26940727524138,strong
0.091,1.0225,-0.392832,-0.17971,0.048465,1.02900306011021,2.37099694233775,strong
0.0811,1.0263,-0.395372,-0.177293,0.050303,1.02760576744918,2.4723942332113,strong
0.2605,1.0637,-0.04762,-0.193947,-0.001328,0.9791682776565,1.72083172094865,strong
0.2231,1.0722,-0.065413,-0.190091,0.011767,0.97826713427545,1.82173286314341,strong
0.1921,1.0805,-0.079408,-0.186856,0.021407,0.97707051659415,1.92292948194382,strong
0.1663,1.0879,-0.090806,-0.18401,0.02896,0.97590564224167,2.02409435382762,strong
0.1443,1.0951,-0.100579,-0.181045,0.034936,0.9743118804895,2.12568813654085,strong
0.1259,1.1005,-0.108072,-0.178756,0.040199,0.97355852006138,2.22644144939181,strong
0.1089,1.1062,-0.115839,-0.176317,0.044799,0.9720603346981,2.32793964075248,strong
0.0948,1.1103,-0.121432,-0.174638,0.048952,0.97151430947898,2.42848569189477,strong
0.0815,1.1149,-0.127562,-0.172601,0.052595,0.97009987787121,2.529900096287,strong
0.1952,0.8947,-0.134896,0.152386,0.081678,1.02850860290714,1.67149139624907,strong
0.1607,0.9026,-0.143429,0.152882,0.092619,1.02784466297412,1.77215533374202,strong
0.1339,0.9097,-0.148823,0.153566,0.100355,1.02673427681362,1.87326572354685,strong
0.1123,0.9159,-0.152507,0.154377,0.106241,1.02531566248993,1.97468433403062,strong
0.0945,0.9213,-0.15515,0.155087,0.111131,1.02389964546164,2.0761003548094,strong
0.0793,0.9259,-0.157146,0.155695,0.115336,1.02246310241131,2.1775368975348,strong
0.0653,0.93,-0.160009,0.156128,0.119606,1.02112678950523,2.27887320941852,strong
0.0545,0.9332,-0.160905,0.156515,0.122804,1.02004883685657,2.37995116529116,strong
0.0452,0.9358,-0.161428,0.1567,0.125667,1.01916831154376,2.48083168701099,strong
0.1665,1.0936,-0.112058,-0.185334,0.025419,0.96957300573838,1.73042699342349,strong
0.1374,1.1,-0.11943,-0.182847,0.035151,0.96997158901464,1.83002840821597,strong
0.1146,1.1059,-0.124235,-0.180756,0.042141,0.9701570229688,1.92984297773879,strong
0.0958,1.1118,-0.126901,-0.176149,0.047241,0.96957331471453,2.03042668428993,strong
0.0809,1.1162,-0.129628,-0.174391,0.051366,0.96910415828218,2.13089584469238,strong
0.068,1.1204,-0.131869,-0.172523,0.054784,0.96838999415228,2.23161000977697,strong
0.0573,1.1236,-0.133702,-0.171199,0.057808,0.96794338146157,2.33205661913366,strong
0.0493,1.126,-0.134856,-0.170017,0.059994,0.96734812547073,2.43265187763331,strong
0.0414,1.1285,-0.136097,-0.16896,0.062264,0.96679122281502,2.53320877772212,strong
0.1576,1.0064,-0.151917,-0.143805,0.014048,1.00732120130505,1.6926787978179,weak
0.1293,1.0115,-0.159914,-0.143263,0.022892,1.00995416832812,1.79004582884016,weak
0.1069,1.0158,-0.166172,-0.142996,0.029279,1.01218099468242,1.88781900618026,weak
0.09,1.0199,-0.170062,-0.142155,0.033433,1.0137461800336,1.98625381904346,weak
0.0762,1.0234,-0.173311,-0.141228,0.036582,1.01493671338615,2.08506328922783,weak
